ParkID,PSA,Park,FQ,Score
27,PSA3,Visitacion Valley Playground,FY12Q1,0.673
137671,PSA3,Herz Playground,FY12Q1,0.933
48,PSA3,India Basin Shoreline Park,FY12Q1,0.93
47,PSA3,Hilltop Park,FY12Q1,0.743
10,PSA4,Lake Merced Park,FY12Q1,0.675
16,PSA4,Randolph-Bright Mini Park,FY12Q1,0.784
180,PSA5,Sunnyside Conservatory,FY12Q1,0.978
67,PSA5,Sunnyside Playground,FY12Q1,0.977
75,PSA5,Eureka Valley Recreation Center,FY12Q1,0.976
79,PSA5,Saturn Street Steps,FY12Q1,0.938
107857,PSA5,Roosevelt-Henry Steps,FY12Q1,1
158,PSA5,Joost-Baden Mini Park,FY12Q1,0.931
51,PSA6,24th Street-York Mini Park,FY12Q1,1
99,PSA1,Rochambeau Playground,FY12Q1,0.902
184,PSA1,Fay Park,FY12Q1,1
132,PSA1,Moscone Recreation Center,FY12Q1,0.981
203,PSA1,Broadway Tunnel West Mini Park,FY12Q1,0.853
139,PSA1,Willie Woo Woo Wong Playground,FY12Q1,0.867
122,PSA2,Jefferson Square,FY12Q1,0.886
126,PSA2,Japantown Peace Plaza,FY12Q1,0.939
114,PSA2,Page-Laguna Mini Park,FY12Q1,0.852
119,PSA2,Margaret S. Hayward Playground,FY12Q1,0.878
121,PSA2,Buchanan Street Mall,FY12Q1,0.932
28,PSA3,John McLaren Park,FY12Q1,0.862
42,PSA3,Little Hollywood Park,FY12Q1,0.906
25,PSA3,Alice Chalmers Playground,FY12Q1,0.929
8,PSA5,Douglass Playground,FY12Q1,0.915
7,PSA5,George Christopher Playground,FY12Q1,0.893
80,PSA5,Corona Heights,FY12Q1,0.892
32,PSA6,Holly Park,FY12Q1,1
201,PSA6,Prentiss Mini Park,FY12Q1,0.932
59,PSA6,Mission Recreation Center,FY12Q1,0.92
1,PSA5,Glen Park,FY12Q1,1
756665,GGP,Golden Gate Park - Section 1,FY12Q1,0.905
148,PSA1,Michelangelo Playground,FY12Q1,0.964
145,PSA1,Ina Coolbrith Mini Park,FY12Q1,0.962
120,PSA2,Golden Gate-Steiner Mini Park,FY12Q1,1
106,PSA2,Beideman-O'Farrell Mini Park,FY12Q1,0.955
182,PSA2,Fillmore-Turk Mini Park,FY12Q1,0.839
33,PSA6,Bernal Heights Recreation Center,FY12Q1,1
98,PSA1,DuPont Courts,FY12Q1,0.776
95,PSA1,Cabrillo Playground,FY12Q1,0.868
168,PSA2,Tenderloin Children's Recreation Center,FY12Q1,0.985
134,PSA2,Father Alfred E. Boeddeker Park,FY12Q1,0.97
116,PSA2,Hayes Valley Playground,FY12Q1,1
59481,PSA2,Patricia's Green in Hayes Valley,FY12Q1,0.756
129,PSA1,Alta Plaza,FY12Q1,0.925
151,PSA1,Alice Marble Tennis Courts,FY12Q1,1
112,PSA1,Yacht Harbor & Marina Green,FY12Q1,0.947
73,PSA5,Seward Mini Park,FY12Q1,0.923
200,PSA5,States Street Playground,FY12Q1,0.859
128,PSA1,Lafayette Park,FY12Q1,0.876
104,PSA2,Grattan Playground,FY12Q1,0.899
193,PSA2,Esprit Park,FY12Q1,0.909
45,PSA3,Youngblood Coleman Playground,FY12Q1,0.871
24,PSA6,Garfield Square,FY12Q1,0.81
756668,GGP,Golden Gate Park - Section 4,FY12Q1,0.971
149,PSA1,Telegraph Hill/Pioneer Park,FY12Q1,0.982
55,PSA2,Franklin Square,FY12Q1,1
131,PSA1,Allyne Park,FY12Q1,1
110,PSA1,Cow Hollow Playground,FY12Q1,0.958
130,PSA1,Helen Wills Playground,FY12Q1,0.943
188,PSA3,Palou-Phelps Park,FY12Q1,0.946
157,PSA3,Selby-Palou Mini Park,FY12Q1,1
111,PSA1,Palace of Fine Arts,FY12Q1,0.981
159,PSA5,Cayuga-Lamartine Mini Park,FY12Q1,1
18,PSA4,Brooks Park,FY12Q1,0.92
182,PSA2,Fillmore-Turk Mini Park,FY12Q2,0.8
756669,GGP,Golden Gate Park - Section 5,FY12Q2,0.987
130,PSA1,Helen Wills Playground,FY12Q2,0.953
149,PSA1,Telegraph Hill/Pioneer Park,FY12Q2,1
957226,PSA4,Chester-Palmetto Mini Park,FY12Q2,0.808
196,PSA4,Head-Brotherhood Mini Park,FY12Q2,0.865
137,PSA1,Collis P. Huntington Park,FY12Q2,0.959
146,PSA1,Hyde-Vallejo Mini Park,FY12Q2,0.967
59481,PSA2,Patricia's Green in Hayes Valley,FY12Q2,0.932
85,PSA4,South Sunset Playground,FY12Q2,0.978
91,PSA4,West Sunset Playground,FY12Q2,1
33,PSA6,Bernal Heights Recreation Center,FY12Q2,0.983
52,PSA2,Potrero Hill Recreation Center,FY12Q2,0.944
202,PSA2,Utah-18th Street Mini Park,FY12Q2,0.739
29,PSA3,Excelsior Playground,FY12Q2,0.892
42,PSA3,Little Hollywood Park,FY12Q2,0.911
157,PSA3,Selby-Palou Mini Park,FY12Q2,0.837
169,PSA2,Victoria Manalo Draves Park,FY12Q2,0.911
168,PSA2,Tenderloin Children's Recreation Center,FY12Q2,0.818
123,PSA2,Sgt. John Macaulay Park,FY12Q2,0.935
135,PSA2,Union Square,FY12Q2,0.952
19,PSA4,Minnie & Lovie Ward Recreation Center,FY12Q2,0.911
192,PSA2,Turk-Hyde Mini Park,FY12Q2,0.7
75,PSA5,Eureka Valley Recreation Center,FY12Q2,0.977
32,PSA6,Holly Park,FY12Q2,0.981
201,PSA6,Prentiss Mini Park,FY12Q2,0.972
144,PSA1,Washington-Hyde Mini Park,FY12Q2,0.974
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY12Q2,0.927
27,PSA3,Visitacion Valley Playground,FY12Q2,0.985
107857,PSA5,Roosevelt-Henry Steps,FY12Q2,0.947
112,PSA1,Yacht Harbor & Marina Green,FY12Q2,0.886
120,PSA2,Golden Gate-Steiner Mini Park,FY12Q2,1
127,PSA2,Cottage Row Mini Park,FY12Q2,1
756665,GGP,Golden Gate Park - Section 1,FY12Q2,0.958
145,PSA1,Ina Coolbrith Mini Park,FY12Q2,0.857
116,PSA2,Hayes Valley Playground,FY12Q2,1
119,PSA2,Margaret S. Hayward Playground,FY12Q2,1
163,PSA4,Lower Great Highway,FY12Q2,0.704
81,PSA5,Buena Vista Park,FY12Q2,1
100,PSA1,Richmond Playground,FY12Q2,0.973
124,PSA2,Raymond Kimbell Playground,FY12Q2,0.931
193,PSA2,Esprit Park,FY12Q2,1
26,PSA3,Kelloch Velasco Mini Park,FY12Q2,1
89,PSA4,Golden Gate Heights Park,FY12Q2,0.875
68,PSA4,West Portal Playground,FY12Q2,0.875
67,PSA5,Sunnyside Playground,FY12Q2,0.953
37,PSA6,Precita Park,FY12Q2,0.816
105,PSA1,Angelo J. Rossi Playground,FY12Q2,0.843
101,PSA1,Park Presidio Boulevard,FY12Q2,0.955
109,PSA1,Presidio Heights Playground,FY12Q2,1
107,PSA1,Laurel Hill Playground,FY12Q2,1
141,PSA1,Portsmouth Square,FY12Q2,0.889
170,PSA1,Woh Hei Yuen Park,FY12Q2,0.961
55,PSA2,Franklin Square,FY12Q2,0.93
137665,PSA3,Louis Sutter Playground,FY12Q2,0.874
137671,PSA3,Herz Playground,FY12Q2,0.843
38,PSA3,Bay View Playground,FY12Q2,0.944
86,PSA4,Carl Larsen Park,FY12Q2,0.952
65,PSA4,Aptos Playground,FY12Q2,1
9,PSA4,Rolph Nicol Playground,FY12Q2,0.879
90,PSA4,J. P. Murphy Playground,FY12Q2,0.96
180,PSA5,Sunnyside Conservatory,FY12Q2,1
70,PSA5,Miraloma Playground,FY12Q2,0.924
73,PSA5,Seward Mini Park,FY12Q2,0.815
62,PSA6,Alioto Mini Park,FY12Q2,0.939
60,PSA6,Jose Coronado Playground,FY12Q2,0.902
24,PSA6,Garfield Square,FY12Q2,0.984
111,PSA1,Palace of Fine Arts,FY12Q2,0.958
148,PSA1,Michelangelo Playground,FY12Q2,0.86
54,PSA2,Jackson Playground,FY12Q2,0.911
53,PSA2,McKinley Square,FY12Q2,0.947
30,PSA3,Palega Recreation Center,FY12Q2,0.903
188,PSA3,Palou-Phelps Park,FY12Q2,1
40,PSA3,Joseph Lee Recreation Center,FY12Q2,0.873
82,PSA4,Pine Lake Park,FY12Q2,0.925
22,PSA5,Upper Noe Recreation Center,FY12Q2,0.87
4,PSA5,Walter Haas Playground,FY12Q2,0.984
1,PSA5,Glen Park,FY12Q2,0.866
50,PSA6,James Rolph Jr. Playground,FY12Q2,1
49,PSA6,Potrero del Sol Park,FY12Q2,0.912
756668,GGP,Golden Gate Park - Section 4,FY12Q2,0.918
172,PSA1,Richmond Recreation Center,FY12Q2,0.98
103,PSA1,Lincoln Park,FY12Q2,0.974
110,PSA1,Cow Hollow Playground,FY12Q2,0.976
129,PSA1,Alta Plaza,FY12Q2,1
125,PSA2,Hamilton Recreation Center,FY12Q2,1
83,PSA4,Sigmund Stern Recreation Grove,FY12Q2,0.821
13,PSA4,Junipero Serra Playground,FY12Q2,0.935
10,PSA4,Lake Merced Park,FY12Q2,0.704
78,PSA5,Mt. Olympus,FY12Q2,1
79,PSA5,Saturn Street Steps,FY12Q2,1
200,PSA5,States Street Playground,FY12Q2,0.882
72,PSA5,Noe Valley Courts,FY12Q2,0.929
158,PSA5,Joost-Baden Mini Park,FY12Q2,0.958
51,PSA6,24th Street-York Mini Park,FY12Q2,1
199,PSA6,Coso-Precita Mini Park,FY12Q2,1
756670,GGP,Golden Gate Park - Section 6,FY12Q2,0.982
95,PSA1,Cabrillo Playground,FY12Q2,1
156,PSA1,10th Avenue-Clement Mini Park,FY12Q2,0.93
184,PSA1,Fay Park,FY12Q2,1
151,PSA1,Alice Marble Tennis Courts,FY12Q2,0.987
132,PSA1,Moscone Recreation Center,FY12Q2,0.992
128,PSA1,Lafayette Park,FY12Q2,0.978
166,PSA1,Julius Kahn Playground,FY12Q2,1
138,PSA1,Justin Herman-Embarcadero Plaza,FY12Q2,0.846
108,PSA2,Bush-Broderick Mini Park,FY12Q2,1
106,PSA2,Beideman-O'Farrell Mini Park,FY12Q2,1
122,PSA2,Jefferson Square,FY12Q2,0.882
115,PSA2,Koshland Park,FY12Q2,0.961
117,PSA2,Alamo Square,FY12Q2,1
121,PSA2,Buchanan Street Mall,FY12Q2,1
104,PSA2,Grattan Playground,FY12Q2,0.939
56,PSA2,South Park,FY12Q2,0.942
46,PSA3,Adam Rogers Park,FY12Q2,1
47,PSA3,Hilltop Park,FY12Q2,1
84,PSA4,Parkside Square,FY12Q2,0.851
18,PSA4,Brooks Park,FY12Q2,0.791
159,PSA5,Cayuga-Lamartine Mini Park,FY12Q2,1
195,PSA5,Peixotto Playground,FY12Q2,1
66,PSA5,Balboa Park,FY12Q2,0.929
113,PSA6,Duboce Park,FY12Q2,0.952
187,PSA6,Parque Ninos Unidos,FY12Q2,0.989
756667,GGP,Golden Gate Park - Section 3,FY12Q2,1
99,PSA1,Rochambeau Playground,FY12Q2,0.989
154,PSA1,Joseph Conrad Mini Park,FY12Q2,0.944
150,PSA1,Joe DiMaggio North Beach Playground,FY12Q2,1
147,PSA1,Washington Square,FY12Q2,1
203,PSA1,Broadway Tunnel West Mini Park,FY12Q2,0.972
136,PSA1,St. Mary's Square,FY12Q2,0.811
139,PSA1,Willie Woo Woo Wong Playground,FY12Q2,0.833
126,PSA2,Japantown Peace Plaza,FY12Q2,0.933
114,PSA2,Page-Laguna Mini Park,FY12Q2,1
57,PSA2,Eugene Friend Recreation Center,FY12Q2,0.974
177,PSA3,Visitacion Valley Greenway,FY12Q2,0.932
164,PSA3,Crocker Amazon Playground,FY12Q2,0.953
167,PSA4,Midtown Terrace Playground,FY12Q2,0.972
17,PSA4,Merced Heights Playground,FY12Q2,0.833
80,PSA5,Corona Heights,FY12Q2,0.908
7,PSA5,George Christopher Playground,FY12Q2,1
34,PSA6,Coleridge Mini Park,FY12Q2,0.973
142,PSA1,Maritime Plaza,FY12Q2,0.95
143,PSA1,Sue Bierman Park,FY12Q2,0.829
28,PSA3,John McLaren Park,FY12Q2,0.951
756666,GGP,Golden Gate Park - Section 2,FY12Q2,0.921
59,PSA6,Mission Recreation Center,FY12Q2,1
48,PSA3,India Basin Shoreline Park,FY12Q2,0.928
131,PSA1,Allyne Park,FY12Q2,0.969
191,PSA6,Kid Power Park,FY12Q2,1
28,PSA3,John McLaren Park,FY12Q2,0.85
25,PSA3,Alice Chalmers Playground,FY12Q2,0.947
14,PSA3,Lessing-Sears Mini Park,FY12Q2,0.955
97,PSA1,Argonne Playground,FY12Q2,0.953
23,PSA6,Juri Commons,FY12Q2,1
102,PSA1,Mountain Lake Park,FY12Q2,0.973
39,PSA3,Silver Terrace Playground,FY12Q2,0.97
44,PSA3,Gilman Playground,FY12Q2,1
45,PSA3,Youngblood Coleman Playground,FY12Q2,0.98
8,PSA5,Douglass Playground,FY12Q2,0.973
155,PSA1,Muriel Leff Mini Park,FY12Q2,0.824
27,PSA3,Visitacion Valley Playground,FY12Q3,0.97
26,PSA3,Kelloch Velasco Mini Park,FY12Q3,0.947
82,PSA4,Pine Lake Park,FY12Q3,0.733
107,PSA1,Laurel Hill Playground,FY12Q3,0.868
84,PSA4,Parkside Square,FY12Q3,0.894
98,PSA1,DuPont Courts,FY12Q3,0.881
95,PSA1,Cabrillo Playground,FY12Q3,0.901
132,PSA1,Moscone Recreation Center,FY12Q3,0.934
150,PSA1,Joe DiMaggio North Beach Playground,FY12Q3,0.911
144,PSA1,Washington-Hyde Mini Park,FY12Q3,1
10,PSA4,Lake Merced Park,FY12Q3,0.806
22,PSA5,Upper Noe Recreation Center,FY12Q3,1
169,PSA2,Victoria Manalo Draves Park,FY12Q3,0.954
156,PSA1,10th Avenue-Clement Mini Park,FY12Q3,0.944
113,PSA6,Duboce Park,FY12Q3,0.987
101,PSA1,Park Presidio Boulevard,FY12Q3,0.643
119,PSA2,Margaret S. Hayward Playground,FY12Q3,0.971
137671,PSA3,Herz Playground,FY12Q3,0.816
29,PSA3,Excelsior Playground,FY12Q3,0.947
14,PSA3,Lessing-Sears Mini Park,FY12Q3,0.612
109,PSA1,Presidio Heights Playground,FY12Q3,0.955
